product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99
Scosche LOC2SL Line Output Converter with Remote Control Knob - 2CH High/Low RCA Converter Car Audio - Ideal for Subwoofer Amp - Line Level Converter for Car Stereo - Easy Installation - Quality Sound,4.4,9.086702731518004,6.90875477931522,Organic,1,0,0.0,"Audio, Sound & Recording Gear",OTHER,0,,,,,,,,,3.0430928449138284,No Badge,-0.017553031,-0.044561014,-0.007759571,0.0030148178,-0.0143639,0.005692661,-0.021853782,0.026108027,-0.0144344345,0.022291183,-0.007025309,-0.011738658,0.017186418,0.0076541603,-0.02537354,0.021801176,0.006338604,-0.016527306,0.0058403313,0.00061774254,0.012988696,0.005962893,0.01195793,-0.010788575,0.003143862,-0.008650802,-0.010365367,0.0019960478,-0.0025563538,-0.0011767969,-2.0088628e-05,-0.0057843663,0.014982561,-0.0005245581,-0.0044599404,-0.00803294,-0.010167267,0.0042527765,-0.014338903,-0.01154476,0.020834357,0.012201455,-0.009409843,-0.0027003316,0.0002274965,-0.012260947,-0.0071669817,-0.0031679347,0.01303115,0.0049739107,-0.0033903997,-0.0074451957,-0.013112954,-0.0049405773,-0.017256135,-0.0022811312,0.012489127,-0.0056883506,0.0016832622,0.0005898699,-0.002118744,0.004154451,0.008154479,-0.026964203,-0.008434046,-0.00017875433,-0.012444937,0.010859214,0.012775032,-0.004672828,0.009625774,-0.014936659,-0.010409743,0.0025136843,0.021616297,-0.0046284683,-0.010343753,-0.00074914563,-0.004398968,0.0010443851,0.009389392,-0.022639051,-0.00047571585,-0.010024582,0.015400873,0.013028768,0.00036386773,0.0013229195,0.0016866326,0.015954146,-0.0041134637,-0.021241914,-0.011087007,0.00070875045,0.004353676,0.003600832,-0.006101854,0.015522508,0.0019353647,-0.004902933
"SAMSUNG 32” Smart Monitor M8 (M80F) 4K UHD Display, Samsung Vision AI, Smart TV Apps, Gaming Hub, USB-C, HDMI and USB-A, White, LS32FM803UNXZA, 2025",4.6,2.8903717578961645,4.61512051684126,Organic,1,0,0.0,TV & Video Displays,SAMSUNG,1,,,32.0,,,4K_UHD_Retina,,,6.552493621597604,No Badge,0.040571004,0.0005699247,0.01644051,0.017127573,-0.024516627,0.007943332,0.003779225,-0.014960989,-0.035616204,-0.019813746,0.0099408105,-0.001538381,0.014295027,0.011355311,-0.011463091,0.027404416,-0.014007907,-0.03617214,0.0032525808,0.0030215736,0.011205165,0.0058922595,-0.012926981,0.000257086,-0.008005619,-0.0042510144,0.009854566,-0.0029800832,-0.0029590428,0.0009994768,-0.007475339,-0.0024004504,0.019767368,0.014434552,0.00023521157,0.0043872576,0.018494662,-0.019875746,-0.0039050095,-0.0039000213,-0.011370279,-0.0019223094,0.0025975704,0.0072003854,-0.003392395,0.012142863,-0.006503135,-0.011236604,-0.014177017,0.0030309353,-3.080163e-05,0.013278272,-0.0031693634,-0.0072267405,0.0029706731,0.016943429,-0.0008147098,0.012350464,-0.016271265,0.002975095,0.00022224337,0.0022047795,-0.024260893,-0.0028921906,0.0004969167,-0.00094719045,-0.010692636,0.016853858,0.0020307715,-0.012231554,-0.0014218949,-0.011947436,-0.0045413617,-0.010546889,0.00042726472,0.0045085065,0.0105520785,0.007770546,0.0020655505,0.0036451463,-0.014040127,0.011734072,-0.012366512,0.0020988404,-0.0032970402,0.0034441238,-0.00034476072,-0.011887049,0.0003634952,0.0038453802,0.0021935161,-0.00015734881,0.0037543774,0.00030999165,-0.007886305,-6.52466e-05,0.011578331,-0.0016360395,-0.00047985744,-0.0035890099
"ESR Armorite Screen Protector for Apple Watch Ultra 2/Ultra 49mm, Military Grade Protection, Tempered Glass Film with Aluminum Alloy Frame, Keep Original, Anti-Scratch, 2 Pack, Black",4.6,5.342334251964811,6.90875477931522,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),ESR,1,,,,,2.0,,,,2.7073833121145063,No Badge,-0.02355434,0.0010076463,-0.013387382,0.015074864,-0.025493905,-0.0189583,0.00982032,-0.019191578,-0.004272215,-0.0351969,0.00053877383,0.042294413,0.013458759,0.0025548637,0.017993376,-0.00095308444,-0.012837004,-0.01839304,0.0018470511,-0.00023744442,-0.0026083346,0.008138716,0.017315112,-0.010403052,0.01619538,-0.029481746,0.0064397454,0.008847132,-0.001299046,-0.016501147,-0.0064242687,-0.004042521,-0.014349464,-0.017933555,-0.0141080115,0.010292808,-0.016945595,0.011142101,0.013601698,-0.0022691917,0.018518608,-0.0037088618,0.012210425,-0.016094528,0.0020097843,0.00325571,-0.0073895473,0.007595826,-0.0128020495,-0.009925079,0.011904881,-0.006578915,0.019521188,0.012532578,-0.014930198,0.010751472,0.011607414,-0.0014862604,0.0046251733,0.0023029186,0.007848129,-0.008499236,-0.006608586,-0.007364641,0.01149986,0.0053710286,0.013349855,0.015491787,0.0005622229,-0.017958246,-0.009945821,0.008672698,0.0089840405,0.01118049,-0.00041345693,0.010616516,0.0010263249,-0.015730392,-0.014361601,0.011498814,0.00458482,0.0022384224,-0.0052825296,-0.00029761647,-0.008393268,0.012445307,0.00036499277,-0.006958969,-0.010202503,0.0042691617,-0.0048398897,-0.0033070967,7.9074875e-05,-0.013699119,-0.0035815388,0.006398162,-0.0056500435,-0.012755061,0.01182149,0.0010244902
CORSAIR VENGEANCE RGB DDR5 64GB (2x32GB) DDR5 6000MHz CL40 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Gray (CMH64GX5M2B6000Z40),4.6,5.802118375377063,5.707110264748875,Organic,1,0,0.0,PC Components,CORSAIR,0,64.0,,,,,,,6000.0,5.3518107389880365,No Badge,0.04788132,0.0369495,0.020528138,0.0022952706,0.008669779,-0.023419052,0.01878196,0.025885925,0.03474681,-6.124377e-05,0.014307953,0.0043026805,-0.009854287,-0.012711436,0.002862811,-0.003972963,-0.02293862,0.0109330565,0.0018748268,-0.0011133701,0.015786469,0.027528508,0.0068777,-0.01726925,-0.021894544,-0.035677128,0.009047948,-0.027273051,-0.0039269775,-0.014442105,-0.001813313,0.0089738965,0.021778375,0.0031399988,-0.022229185,-0.009601258,0.0024931636,0.010357749,-0.010160364,-0.009292624,-0.010674163,0.0004836619,-0.009559814,0.012087933,0.013350561,-0.0072901547,0.019664325,-0.012552176,-0.014712032,-0.010440618,0.007426652,-0.016277075,0.008584036,0.0040548644,0.0028444696,-0.00015225261,-0.006154688,-0.01027881,0.007314723,0.012950271,0.010789113,0.003795946,-0.0026939525,0.009034988,0.0031379305,-0.0023300145,-0.011678791,0.002870055,0.0010384668,-0.0036851792,-0.001898583,-0.00014819019,-0.000828512,0.015379675,-0.007467293,-0.0063382983,-0.0061984314,0.015079063,-0.0059505105,-0.0040426236,-0.007955331,-0.008925347,-0.003898684,-0.01348463,-0.0037339432,-0.008449284,0.0069850385,-0.0025275927,0.008580245,-0.009717155,-0.003252957,-0.004509799,0.007754597,0.0067380825,-0.0022522341,0.0068078376,-0.0037775077,-0.009038029,-0.006940149,0.007942507
"Burt's Bees Back To School Dorm Essentials, Cucumber & Mint Face Wipes, for All Skin Types, Refreshing Makeup Remover & Facial Cleansing Towelettes, 30 Ct. (3-Pack)",4.5,8.348774539791274,6.90875477931522,Organic,1,0,0.18,"Office Supplies, Ink & Toner",OTHER,0,,,,,3.0,,,,3.0430928449138284,No Badge,-0.050728574,0.0033929646,0.0042720437,0.017096475,0.0104096085,-0.01997988,0.033220254,0.008688584,0.015887551,-0.0072524548,-0.0048324987,-0.015815169,0.0010840073,0.021974787,-0.0022751838,0.0015528029,-0.0042900518,-0.019480944,0.0043609664,0.018009119,-0.0010916665,-0.013339045,0.0027128719,0.0025873035,0.014295064,0.0024163127,-0.006166134,-0.0015611313,-0.007554546,0.0058494397,0.011028368,-0.0020783208,-0.0053138416,-0.0014186502,-0.0069820867,-0.0032932311,0.008426612,0.00993087,-0.00272163,-0.0024115685,-0.0017715925,-0.0028028414,0.007904295,0.0004995642,0.02303718,0.012827724,-0.011382241,-0.012851331,-0.00051475316,0.009830903,-0.01256681,0.0005672313,0.0076025017,0.010267144,0.0059031267,-3.2247975e-05,-0.016247822,0.003032986,0.0025946414,0.0041353405,-0.00047340617,0.0015594643,0.0040822504,-0.0050919605,0.005565799,-0.0049745655,8.581206e-05,-0.0072492054,0.0011268354,-0.00902917,0.0031337924,0.001006702,-0.0014148932,0.0068323873,0.0059793834,0.008812832,0.0074925516,0.0021698521,-0.0020933934,-0.0055992343,-0.0043645464,0.005074516,0.014379421,-0.009887106,0.01989292,0.006338211,0.00061379,-0.007995268,0.005681921,0.0071810647,1.04587525e-05,0.0008302517,0.0030908906,0.0073614614,-0.0136750955,0.011538442,-0.0042886883,0.009227045,0.0005260147,-0.004436072
"Lenovo 300 USB Keyboard, Wired, Adjustable Tilt, Ergonomic, Windows 7/8/10, GX30M39655, Black",4.5,7.103322062526113,6.90875477931522,Organic,1,0,0.0,Computer Peripherals,LENOVO,0,,,,,,,,,2.8326249356838407,No Badge,0.051963925,-0.004756883,-0.0009199977,-0.0071690828,-0.011720821,0.03880948,-0.017620765,0.008105189,0.04719749,0.010975227,-0.005805373,-0.02691865,0.02400735,0.007071659,-0.014237016,-0.008430832,-0.0007940456,-0.02624844,0.01007174,0.007234879,-0.006826075,-0.005297242,-0.007587284,0.020891689,0.0005524382,0.0073088184,-0.02469775,0.005308889,0.013579123,0.011825936,0.014539335,0.007803306,-0.00797651,0.00046522915,-0.0021338365,-0.01536537,-0.0001265211,0.011172093,-0.012840942,0.010433968,-0.0047474625,0.007035503,-0.013325332,0.010537711,-0.0018257345,0.0032161213,-0.0047121514,0.019359123,-0.020778887,-0.009768512,-0.0050580213,0.0020926148,0.0038142353,-0.019797407,0.016697947,-0.0049312636,0.0041198544,0.005050117,-0.0036367085,0.007060893,-0.008822497,-0.0072003445,-0.012943076,0.013160136,0.024683993,-0.014736049,-0.0064552035,-0.00261168,0.009789954,-0.004777494,0.011254173,-0.012699107,-0.0032122172,0.0070349798,-0.002285271,-0.0127211325,0.010078806,0.0072119487,0.013273045,0.007236587,0.005895525,0.004827562,0.0053354073,0.0012471459,0.016323835,0.0003757265,0.008377984,-0.005034538,-0.006166015,0.0042380407,0.006423073,-0.007567432,-0.0074902354,0.0064336443,0.0052553453,-0.0020233467,-0.008849546,0.007622149,0.0014708256,-0.0023991484
"Canon PG-285 Genuine Black Ink Cartridge, Compatible with TR7820, TS7720/7722",4.7,5.655991810819852,6.90875477931522,Organic,1,0,0.05,"Office Supplies, Ink & Toner",CANON,0,,,,,,,,,3.09058780456667,No Badge,-0.031649247,0.055905595,-0.04478693,-0.013785988,-0.018459484,0.023882687,-0.017892696,0.023167655,0.010684378,-0.005784303,0.010068841,0.018026203,-9.5918775e-05,-0.028774604,0.0064907074,-0.015011537,-0.008066386,-0.0011907592,-0.008466348,-0.0035774987,-0.012938464,0.016250078,0.011863377,0.031256557,-0.00015119463,0.0017037988,-0.007836074,-0.0006611571,-0.002655819,-0.009050362,-0.0053054206,-0.0057336167,0.013477846,0.0020317063,-0.012430022,-0.010320362,-0.0030916072,0.0058853645,-0.01900082,-0.004006386,0.009383575,-0.0069549438,0.0033562742,0.0048645297,0.00023915386,-0.006636152,-0.007486604,-0.006478604,-0.018084459,-0.012018234,0.0011454253,0.020689886,-0.0013885675,0.005804484,0.009621579,-0.017597461,0.0031971298,-0.0066866465,0.00032309536,0.01026256,0.008071737,-0.009637086,0.0012558168,0.009675382,0.0036633795,0.0020795744,0.0002069883,-0.0022440143,-0.011331149,-0.0139012365,-0.0010897107,-0.0048180455,0.007269934,-0.0008375384,0.010544447,0.0029114652,-0.0069618393,-0.01758425,0.018061254,0.0018417072,-0.0038972087,-0.0053580552,0.0013648281,0.0023413196,0.0076130936,0.0020482636,0.0034720898,-0.0013691206,-0.0012917705,0.002243117,0.009457521,0.007451037,0.002558466,0.012887686,0.0100952275,0.0042893104,-0.0020117275,0.016710814,-0.0064770337,-0.0004450176
Texas Instruments TI- 84Plus CE Teacher's 10 Pack Graphing Calculator,4.8,2.8903717578961645,3.9318256327243257,Organic,1,0,0.0,"Office Supplies, Ink & Toner",TEXAS,0,,,,,10.0,,,,7.314293144813257,No Badge,-0.0053112954,0.018121943,-0.010101736,-0.009593114,-0.014981672,-0.007974654,0.029238574,0.0014536232,0.0143202245,0.005944684,-0.022284828,0.010763556,0.04998435,0.04092674,-0.010272235,-0.0038966467,-0.0010608509,0.0066601858,-0.0038064048,0.034741733,-0.021566758,-0.011144892,-0.015269496,-0.01004919,-0.0007230118,0.0004997775,-0.028113991,0.027072355,0.019647196,0.0029661395,-0.011008134,-0.019416392,0.005657832,-0.008101039,-0.005312815,0.0025719237,-0.02451174,-0.0053024106,0.0060143545,-0.048522346,-0.001975067,-0.012614574,-0.019089181,-0.0012477497,-0.010216355,0.008829664,0.0010896511,-0.003048692,0.0038710106,0.008626681,-0.005984042,0.014631882,0.010883957,-0.005522409,0.011977972,-0.001023382,-0.006684309,-0.010432739,-0.010038243,0.014997451,-0.0055090114,0.0051002614,0.0078070154,-0.013002599,0.02000819,0.017309224,0.003110936,0.0016437285,-0.007029875,-0.008855133,-0.005456742,-0.011164487,0.0112734735,-0.017553113,0.011954114,0.0006030407,0.012967655,0.00051860884,-0.0060498416,-0.022212308,-0.003036134,0.017622938,0.0045663794,-0.012938199,-7.899385e-05,0.013111751,-0.007289568,0.007312944,0.002892986,-0.0036089928,0.0070984345,-0.010359094,0.0014042202,-0.006589448,-0.0012000985,0.009421859,-0.0049129687,-0.009599727,-0.011206258,0.00019992702
"Pyle Marine Radio Receiver Speaker Set 12v Single Din Style Bluetooth Compatible Waterproof Digital Boat In Dash Console System with Mic 4 Speakers, Remote Control, Wiring Harness PLMRKT38W (White)",4.2,7.699389406256737,6.2166061010848646,Organic,1,0,0.14,"Audio, Sound & Recording Gear",PYLE,0,,,,38.0,,,,,4.663344750039164,No Badge,-0.024950579,-0.04300365,0.022417307,-0.012960061,-0.013880715,-0.02386494,-0.008891948,0.015239194,-0.014001094,0.021871626,-0.026972476,-0.013834238,0.009095617,-0.007940352,-0.028781518,0.022262359,0.008250795,0.017998941,-0.020918958,-0.009290824,0.008889469,0.0146130165,0.0037143826,0.0061797835,-0.02834019,0.010402627,0.021059234,0.006696172,-0.0014069378,0.017576937,0.00436557,-0.012212735,-0.0003043376,-0.027978979,-0.012261178,-0.010640856,-0.0099522155,0.0057957545,-0.022221386,-0.004555866,-0.0023489716,-0.010547513,0.016771976,0.0045287786,0.007751509,-0.026222039,-0.0010014977,-0.010497637,-0.014742482,0.010608679,0.009836932,-0.0082067065,0.009652168,0.0062693832,-0.007137103,0.01264639,0.004377447,0.020305557,0.00877353,0.014385434,0.003167946,-0.0017422391,-0.013396788,-0.0024201237,0.0071876543,-0.00492817,0.0016587581,-0.009382471,0.0037999598,0.012393533,0.0028989427,-0.0035175239,0.0039061345,-0.016372949,-0.009055291,0.006954951,-0.0066816714,0.004042408,0.0052468404,0.003255954,0.0029028505,0.006311035,-0.0059380056,0.0017796725,0.0008337125,0.0012769841,-0.008914111,-0.006168034,-0.0043486655,-0.011310242,-0.0047842953,-0.0022849888,-0.014022548,0.0084696105,-0.006987119,-0.004154442,0.0040900744,-0.0067569725,0.003639128,-0.009363262
"Brady Authentic (M21-187-C-342) PermaSleeve Heat Shrink Tubing for Control and Electrical Panels, Wire Harness, Black on White-For M210, M210-LAB, M211, BMP21-PLUS and BMP21-LAB Printers, .335"" W 7' L",4.7,6.210600077024653,5.707110264748875,Organic,1,0,0.0,"Office Supplies, Ink & Toner",OTHER,1,,,335.0,,,,,,4.195245147157833,No Badge,-0.04850842,0.03157316,-0.00637722,0.014868155,0.009884372,-0.008028388,-0.0058882907,0.0004976541,0.009888925,0.004985675,-0.0038826168,-0.0131717175,-0.008144036,-0.0005682409,-0.0014438033,0.005487164,0.0036231056,0.0053890347,0.006813325,-0.01681331,0.013334098,0.009421416,0.0036347099,-0.010844126,0.009566601,0.007922351,0.00021007657,0.0027279481,-0.0165281,-0.0088634975,0.006977519,0.0008420497,0.002931077,-0.007952388,-7.194723e-05,0.01787723,-0.006831849,-0.002168443,-0.0091432445,0.005849369,-0.003027006,-0.009801278,0.0021858476,-0.011503967,-0.013162997,0.000205677,-0.012345699,-0.004101526,0.004400937,0.0011988506,-0.0002755979,-0.0019504055,0.0004535932,-0.0019501895,0.0069795307,0.0056031533,0.004558308,0.0037176237,0.0034821667,0.005542174,0.0026408471,-0.004269382,-0.0042834645,-0.005621327,0.002229566,-0.004243614,0.0060124453,-0.004753153,0.0063428646,-0.001989591,0.0027422942,0.014645035,0.0051392205,-0.002676472,-0.010063781,-0.009964488,-0.0062000994,-0.0016728481,0.00083337724,0.0045099054,-0.0011731852,-0.011466653,-0.010537795,6.7245914e-05,0.010140632,-0.010026307,0.0053734854,-0.009013573,0.0068228245,0.008218689,0.005589789,0.0063859522,0.0057240333,0.003993159,-0.007735843,-0.003407441,0.012148799,-0.0006067632,0.0011528814,0.0014606882
"OtterBox Defender Series case for Samsung Galaxy Tab A9+ - Black, Rugged, Durable, Multi-Layer Protection, Rugged, Durable, Multi-Layer Protection",4.5,5.655991810819852,6.2166061010848646,Organic,1,0,0.44,Small Gadget Accessories (Cases & Protectors),OTTERBOX,0,,,,,,,,,4.510309904964132,No Badge,-0.0042592883,-0.00055135787,0.006172657,0.0036788136,-0.018381521,-0.022448972,0.0047629103,-0.025041997,0.0042130016,-0.035254434,-0.015827939,0.051273257,-0.0185767,-0.021675408,0.010315493,-0.010903752,-0.0048459843,-0.00069309026,-0.016220912,-0.0046850797,-0.02480152,-0.0032685534,0.02541178,0.03283047,0.009339225,-0.010529388,-0.017235238,-0.010646544,-0.007720396,-0.010701578,0.006723647,-0.014998607,-0.011701163,-0.024411827,-0.0026904827,-0.014450867,0.034695253,-0.001376437,0.016819023,0.0014063455,0.008070207,-0.0022038762,-0.0073594525,0.02805923,-0.008403536,-0.015625628,-0.006487904,0.0123721585,-0.0022092536,0.005376339,0.0031499667,0.014053512,-0.020051861,-0.012431796,0.009902399,0.004988067,0.0019785147,0.020187058,0.02581702,-0.010202698,0.016813334,0.020340947,-0.0034415564,0.0129425265,-0.0010245552,0.0076995287,-0.0018832516,0.014930084,-0.01289668,-0.012635865,0.0014009438,-0.003137744,0.00964367,0.010925472,-0.0039776033,0.002919536,-0.00076858513,-0.010578451,0.011952806,0.0036482178,0.01208178,-0.0017025855,-0.0060088346,0.00837651,-0.01255369,0.0026622626,-0.0017111488,0.0042001028,-0.00609532,0.0035975962,-0.005978195,-0.007818192,-0.007053528,-0.021089606,-0.0032520238,-0.00393549,0.0021711886,-0.00691323,0.0072444454,0.007983634
"LIAN LI LANCOOL 216 E-ATX PC Case, Airflow Focus RGB Gaming Computer Case with All-Around Mesh Panels, 2x160mm & 1x140mm PWM Fans Pre-Installed and Innovative Rear PCIe Fan Bracket Chassis (Black)",4.7,7.370860166536716,5.993961427306569,Organic,1,0,0.0,PC Components,LIAN,1,,,,,,,,,4.644102395989878,No Badge,0.023174569,0.00915055,0.021167994,0.032525137,-0.015866563,-0.0065334737,0.014408901,0.0068103373,0.012847647,-0.009074584,-0.0012428835,0.0036191195,-0.028905831,-0.0078935325,-0.020244703,-0.013147271,-0.01734497,-0.0004448071,-0.008180834,-0.014948865,0.023266746,-0.019424709,0.013737436,0.010563996,0.011549689,-0.0014645346,-0.01905949,0.0114405155,-0.0037796274,0.018065386,-0.020343715,0.0064093918,0.013341418,0.0055582393,-0.014873175,-0.006623376,-0.005836851,0.0042369664,0.014132664,-0.0046751667,-0.0038636187,-0.017566498,-0.00013916567,0.00330975,0.0050535905,0.0051947013,0.009571876,-0.0034307912,0.0027974676,0.0112422835,0.017443996,0.0026600733,-0.0060305726,-0.004795265,0.0071086437,-0.006365396,0.002382988,0.0015174821,0.017175123,-0.012301341,-0.010271098,0.0033448283,0.006747774,0.009262446,0.016962266,-0.0039950674,-0.0032656435,-0.004488687,0.009632852,0.005444159,-0.0015262477,-0.023591643,-0.0039396686,-0.014268864,0.004006706,0.006008448,-0.0037600975,0.018547248,-0.017425485,0.00456685,-0.0045394413,-0.0032945445,0.002734878,-0.00817963,-0.010027923,-0.0050681503,0.007478595,-0.01146836,0.010912787,0.0045156186,0.0061953086,-0.0050610043,0.0032558516,0.00400862,0.0103869345,0.009700775,0.006056806,-0.004539322,0.010814074,-0.0005038846
"UBeesize Magnetic Tripod for iPhone with Remote, 64’’ Extendable Phone Stand for Video Recording/Vlogging, N52 Strong Holder for iPhone 12-15/Android, Portable Travel Selfie Stick Tripod(Black)",4.1,4.997212273764115,6.2166061010848646,Organic,1,0,0.13,Small Gadget Accessories (Cases & Protectors),UBEESIZE,0,,,,,,,,,3.5260663637080247,Limited time deal,-0.050296664,-0.03365226,-0.016863048,0.03190893,0.0012055188,0.01693809,-0.010258384,-0.04803466,0.009317927,-0.015773803,0.0033440515,-0.0011927038,-0.02627283,-0.009321362,0.012938648,0.0063086,0.030571848,0.015125781,-0.0023538023,-0.0033278577,0.020174,0.019729985,-0.01892057,0.006385844,0.012098014,0.012665596,-0.018162861,-0.0159216,0.019428708,0.0027886294,-0.009316478,0.023082003,-0.0017657429,-0.0034804791,-0.008475002,0.008883096,-0.01064557,-0.008528773,-0.0053240657,0.0069751516,0.0031503094,-0.008032873,-0.014028557,-0.014022685,-0.0031460603,-0.007269297,0.006472107,-0.0078897625,0.005768284,-0.020149622,-0.0012627663,-0.010186523,0.015034128,0.0025206832,-0.000953801,-0.009294542,0.002865104,-0.0030419938,0.0016207481,-0.0062107444,-0.008675568,0.0062458552,-0.0133599015,0.0062134843,-0.0045549786,-0.001589084,-0.004658701,-0.005381454,-0.0061108023,-0.0013838978,0.006804507,0.0073406463,0.0016098116,0.009595532,-0.001681189,0.021327293,-0.0036896858,0.004077402,-0.007342126,-0.0033429116,-0.0071034804,0.013222917,-0.0064423187,0.0005028553,0.0058545554,0.012663343,-0.0014134999,0.0015521366,0.006930478,0.0026512216,-0.00022054091,-0.011994876,-0.003430983,0.009746688,0.0019237157,0.0017207395,0.0054182652,-0.008196529,0.006339738,0.00019015744
"Bose SoundLink Micro: Small Portable Bluetooth Speaker (Waterproof), Midnight Blue",4.8,9.91081067291591,6.2166061010848646,Organic,0,0,0.0,Wearables,BOSE,0,,,,,,,,,4.330601752681694,No Badge,-0.032079116,-0.05571214,0.033814073,-0.034092024,-0.0068297237,0.0049820542,0.004111238,-0.009273291,-0.008143514,-0.0039091557,-0.010331005,-0.028448537,-0.018753543,-0.013182491,-0.0069455653,0.029205356,-0.010888606,-0.0016722605,-0.016443267,0.006076227,-0.0139572825,0.0075584273,0.0104739405,0.0032932162,-0.017194688,0.02688209,0.002783388,-0.00029090047,-0.009435475,-0.018434763,-0.0062692,-0.0029290617,-0.008044962,-0.003366243,-0.0039115646,0.014758173,0.00910713,-0.01349869,-0.002393052,-0.0039832797,-0.035138283,0.011186952,0.0139480345,-0.0049313055,0.012027111,-0.010900817,-0.0007305294,-0.015666578,0.0058695637,-0.0024246424,0.0199642,0.00036483258,-0.009930836,0.0075270347,-0.013061559,0.01040839,0.00602049,-0.004916813,-0.01256897,0.0043943077,-0.0022599995,-0.0070361327,0.010856261,-0.002418341,0.0061864518,-0.011693916,0.0011565275,-0.007848805,-0.0075986004,0.009544291,-0.005374126,0.013548528,-0.0021841172,-0.0070249587,-0.0049986504,-0.0069724657,-0.004500824,-0.0012573404,0.001354143,-0.002127098,0.008295873,-0.0022075775,-0.0009963317,0.006948539,0.012449834,-0.0022293169,-0.0037146546,0.0052265693,0.0034783483,0.00049684057,0.0008027088,-0.0038930662,-0.002491665,-0.0070157037,0.00034163892,-0.0007911511,-0.0058272593,-0.007656891,-0.0017181318,0.0010985341
"DJI RS 4 Pro, 3-Axis Gimbal stabilizer for Camera for DSLR & Cinema Camera Stabilizer Canon/Sony/Panasonic/Nikon/Fujifilm, 2nd-Gen Native Vertical Shooting, 4.5kg (10lbs) Payload, Camera Gimbal",4.5,6.784457062637643,5.303304908059076,Organic,1,0,0.0,Cameras & Photography,DJI,1,,,,,,,,,6.76849321164863,No Badge,-0.022196457,-0.009104252,-0.025877357,0.03636478,-0.02834998,0.018259406,0.013804093,-0.012039967,-0.009191968,0.029689759,-0.001527451,-0.012234002,-0.030305482,0.0059223473,-0.010079488,-0.005197531,-0.008500218,0.026161507,0.005864948,-0.023520714,0.012503173,0.012721079,0.011997571,0.013749883,-0.009283118,0.011374727,0.009089351,-0.012535937,0.006801471,0.028280983,0.0024323259,-0.020901766,0.014028395,0.0020584278,0.017052881,-0.028312497,-0.01607143,-0.0052183643,0.010364428,-0.01371274,0.01341376,-0.0021524243,-0.007765211,-0.01955659,-0.029086407,0.008608613,0.011504266,-0.0026569776,-0.0032928772,-0.0014723577,-0.0042514834,-0.010038238,0.01063771,0.01083674,0.014366522,-0.006445376,0.01181869,0.0016334765,0.002193001,0.016710924,0.014962664,0.014020087,-0.007069133,0.0035960488,-0.003195429,-0.0045397775,-0.005622832,-0.00197744,0.001096179,0.004078801,0.0026547648,0.0052389344,0.012027482,0.001114741,0.01722196,0.008141018,-0.016809437,0.00309892,0.004547626,-0.011054326,0.014092395,0.011953605,0.008431977,0.0080592865,0.00073580537,0.0016178775,-0.0047622565,-0.0061854664,-0.00012537837,0.0035957894,0.0008217748,-0.009006571,0.0070491973,-0.006561212,0.00011915155,-0.003088247,0.0022082254,0.0073294304,-0.00434405,0.0042293724
